'd(LOC,FANIN)','d(Qi,FANIN)','d(WMC,FANIN)','d( WMC,CBO)','d(Qi,CBO)','d(LOC, CBO)','d(LOC, Ce)','d(LOC, Ca)','d(WMC, Ce)','d(WMC, Ca)',#BugsBinary
0.800543,0.966355,0.880066,0.871221,0.913266,0.807753,0.808301,0.776755,0.661312,0.946945,1
0.962813,0.98594,0.975054,0.957325,0.96793,0.962166,0.965817,0.962419,0.886552,0.990717,0
0.903761,0.985175,0.971355,0.959872,0.971914,0.902514,0.91233,0.901001,0.831567,0.988905,1
0.827183,0.99531,0.983309,0.955131,0.971133,0.823724,0.839711,0.827254,0.847606,0.989784,1
0.972527,0.99531,0.988005,0.977534,0.983965,0.972138,0.974701,0.972234,0.916137,0.996615,1
0.779891,0.990625,0.955914,0.929431,0.96063,0.776513,0.797754,0.777008,0.632012,0.970796,1
0.775952,0.868818,0.815619,0.844976,0.883745,0.772755,0.794555,0.772652,0.732773,0.854183,0
0.876653,0.672058,0.563663,0.942573,0.971942,0.877844,0.889058,0.877958,0.588752,0.96651,0
0.501809,0.872432,0.837881,0.780098,0.881681,0.496826,0.541919,0.500802,-0.107246,0.876768,1
0.949479,0.999995,0.992163,0.957325,0.96793,0.948507,0.953405,0.948538,0.904636,0.971572,0
0.738754,0.949192,0.9487,0.918381,0.929088,0.744615,0.7681,0.738117,0.626741,0.975877,1
0.622795,0.983547,0.945906,0.945236,0.968362,0.657821,0.685459,0.623632,0.681314,0.967407,1
0.939719,0.98594,0.953279,0.956012,0.979956,0.938914,0.944534,0.938887,0.668958,0.965503,0
0.415331,0.971147,0.910244,0.853196,0.902173,0.403044,0.46149,0.40462,0.463737,0.966056,1
0.999474,0.99531,0.992717,0.976165,0.979956,0.999406,0.999556,0.999352,0.97412,0.980887,0
0.910995,0.999995,0.995261,0.969117,0.975947,0.909596,0.917897,0.909778,0.923466,0.997734,0
0.130517,0.746834,0.712814,0.657154,0.70353,0.122312,0.208586,0.11016,0.013732,0.333742,1
0.806871,0.929721,0.894407,0.857758,0.891762,0.803586,0.822509,0.803497,0.780799,0.86699,0
0.718097,0.99063,0.974684,0.948146,0.963925,0.713979,0.739952,0.714279,0.812817,0.991155,0
0.876713,0.939091,0.914947,0.950331,0.963921,0.875294,0.886846,0.875294,0.872309,0.964569,0
0.859969,0.948466,0.900562,0.912767,0.94789,0.858004,0.871312,0.858053,0.578219,0.931807,0
0.967716,0.99531,0.989563,0.992971,0.995991,0.967422,0.970274,0.967354,0.946676,0.997734,0
0.912438,0.999995,0.996828,0.970254,0.975947,0.911059,0.919228,0.911242,0.939775,0.998863,0
0.994226,0.999995,0.996828,0.998867,1,0.994306,0.994682,0.994196,0.967787,0.998863,0
0.995052,0.98594,0.97975,0.975021,0.979956,0.995015,0.995566,0.994959,0.962803,0.979741,0
0.787885,0.97557,0.958806,0.936246,0.952482,0.78578,0.803909,0.78603,0.6691,0.96295,1
0.900455,0.985124,0.957392,0.943189,0.965376,0.896443,0.905669,0.894101,0.698104,0.977071,1
0.531436,0.985943,0.947805,0.861469,0.942215,0.433106,0.605733,0.516538,0.532062,0.970305,1
0.797331,0.967236,0.946199,0.909019,0.947438,0.786436,0.82315,0.804817,0.717449,0.952904,1
0.636631,0.961575,0.930504,0.903686,0.942312,0.615959,0.624072,0.645333,0.562839,0.976677,1
0.924446,0.995315,0.990479,0.956028,0.96711,0.923038,0.93893,0.927235,0.905517,0.991951,1
0.780279,0.986938,0.951916,0.925568,0.948166,0.774514,0.796266,0.77555,0.63563,0.967043,1
0.993654,0.990625,0.985441,0.97979,0.983965,0.993604,0.994235,0.993548,0.962803,0.984521,0
0.869535,0.990625,0.976183,0.987479,0.995991,0.867943,0.879758,0.867772,0.871452,0.987435,0
0.682594,0.984181,0.946776,0.943837,0.935282,0.668166,0.699382,0.688043,0.642763,0.974415,1
0.784649,0.99063,0.962361,0.911403,0.936945,0.800647,0.816601,0.789526,0.636758,0.980294,1
0.908922,0.994751,0.977492,0.952214,0.962518,0.900885,0.917222,0.907483,0.850237,0.986872,1
0.994226,0.999995,0.995261,0.992971,0.995991,0.994252,0.994679,0.994196,0.946676,0.997734,0
0.958139,0.999996,0.992163,0.981196,0.987974,0.957558,0.961392,0.957594,0.904636,0.995505,0
0.404446,0.923421,0.814579,0.795132,0.859626,0.474149,0.471786,0.451444,-0.075153,0.910992,1
0.63878,0.979215,0.929149,0.9167,0.955696,0.643833,0.660169,0.631233,0.462581,0.952129,1
0.457131,0.943336,0.860782,0.818209,0.884333,0.405256,0.497593,0.421099,0.089111,0.898595,1
-0.131472,0.45297,0.086413,-0.373523,0.042672,-0.089031,-0.0438,-0.175019,-0.047379,0.046273,1
-0.025719,0.970962,0.89804,0.808232,0.891854,-0.108678,0.082424,-0.010624,0.04903,0.934286,1
0.445129,0.892248,0.792579,0.778771,0.859696,0.436864,0.48876,0.438188,-0.086007,0.900026,0
0.853281,0.999995,0.98761,0.958792,0.971938,0.851028,0.864646,0.851247,0.837631,0.992229,1
