'd(LOC,FANIN)','d(Qi,FANIN)','d(WMC,FANIN)','d( WMC,CBO)','d(Qi,CBO)','d(LOC, CBO)','d(LOC, Ce)','d(LOC, Ca)','d(WMC, Ce)','d(WMC, Ca)',#BugsBinary
0.895155,0.907598,0.832399,0.774489,0.823294,0.899226,0.904868,0.898321,0.714286,0.803912,0
0.825326,-1,-1,-0.330232,-1,0.837309,0.850015,0.835588,0.673124,-0.375316,0
0.992501,0.999991,0.966334,0.814344,0.838019,0.992059,0.993125,0.992041,0.831417,0.819184,0
0.995612,0.989725,0.96765,0.922369,0.941097,0.995607,0.996066,0.995628,0.899924,0.931921,0
1,0.999991,1,1,0.999999,1,1,1,1,1,0
0.700833,0.958928,0.883667,0.792981,0.867473,0.711902,0.726455,0.709108,0.637123,0.850378,0
0.873397,0.97946,0.940678,0.927232,0.97055,0.878274,0.884322,0.877005,0.831417,0.936997,0
0.932513,0.999991,0.990095,0.986088,1,0.935084,0.938247,0.934368,0.95419,0.985399,0
-0.584647,0.753636,0.58639,0.53161,0.631922,-0.531048,-0.459254,-0.54761,0.462985,0.537512,0
0.97847,0.989725,0.977371,0.973611,0.985274,0.979322,0.980396,0.979094,0.95419,0.972401,0
0.985868,0.979459,0.913845,0.850454,0.926372,0.986264,0.987257,0.986116,0.705225,0.843508,0
0.558972,0.989725,0.953502,0.927232,0.970549,0.575505,0.596132,0.570992,0.822775,0.950198,0
0.680979,0.999991,0.957236,0.850845,0.896922,0.692482,0.707806,0.689643,0.737246,0.936652,0
0.925564,0.948661,0.911799,0.285094,0.145922,0.925655,0.932366,0.924866,0.885759,0.255946,0
-0.485812,0.989725,0.906189,0.781229,0.882196,-0.437473,-0.372302,-0.451742,0.5207,0.879665,0
0.936693,0.989725,0.96765,0.934859,0.955824,0.938995,0.942129,0.938535,0.883545,0.971093,0
0.892568,0.969193,0.947014,0.954228,0.970549,0.89682,0.90198,0.895682,0.93134,0.952154,0
0.961244,0.630419,0.521182,0.274647,0.131197,0.962767,0.96764,0.962387,0.877049,0.245109,0
0.814262,-0.468025,-0.806949,-0.267251,-0.472534,0.826305,0.839169,0.824526,0.491422,-0.285055,0
0.998826,0.989725,0.982317,0.881905,0.86747,0.998371,0.999007,0.998423,0.968772,0.889693,0
0.200067,0.958928,0.901241,0.844234,0.896922,0.229441,0.266715,0.221673,0.713938,0.929997,0
0.862367,0.948666,0.897566,0.84497,0.882207,0.867548,0.874436,0.866662,0.753633,0.943386,0
0.997755,0.989725,0.977371,0.936315,0.941097,0.997668,0.998014,0.997712,0.937655,0.946476,0
0.823073,0.979459,0.959744,0.830553,0.823294,0.829145,0.838138,0.828052,0.853409,0.96517,0
0.862797,0.989735,0.972482,0.867403,0.867493,0.867479,0.874436,0.866589,0.871167,0.96517,0
0.839352,0.999996,0.985228,0.879736,0.882208,0.844878,0.852881,0.843675,0.877684,0.96517,0
0.9293,0.999997,0.990095,0.899225,0.896934,0.931509,0.935232,0.931172,0.907905,0.972401,0
0.960363,0.999999,0.990095,0.911565,0.911664,0.961463,0.96367,0.961383,0.914919,0.972401,0
0.762287,1,0.990095,0.874618,0.867491,0.770623,0.782293,0.768693,0.894743,0.972401,0
0.871472,0.999997,0.990095,0.874618,0.867484,0.875723,0.882278,0.874921,0.894743,0.972401,0
0.803915,0.989734,0.96765,0.84791,0.852765,0.810735,0.820512,0.809306,0.841314,0.958013,0
0.964647,0.999999,0.990095,0.911565,0.911664,0.965585,0.967591,0.96555,0.914919,0.972401,0
0.90681,0.999992,0.980418,0.897456,0.911648,0.909935,0.914647,0.909367,0.861109,0.971093,0
0.97536,0.999991,0.990095,0.948725,0.955823,0.976093,0.977417,0.975968,0.929797,0.972401,0
0.998725,0.979459,0.969623,0.881905,0.86747,0.998371,0.999007,0.998423,0.968772,0.889693,0
0.916131,0.969193,0.900904,0.773931,0.83802,0.918875,0.923429,0.918391,0.622867,0.843508,0
0.963576,0.999991,0.980418,0.934859,0.955823,0.964757,0.966647,0.964508,0.891595,0.958013,0
0.964647,0.999991,0.990095,0.948725,0.955823,0.965788,0.967614,0.96555,0.929797,0.972401,0
0.97536,0.999991,0.990095,0.948725,0.955823,0.976093,0.977417,0.975968,0.929797,0.972401,0
0.896101,0.999991,0.985228,0.941756,0.955823,0.89984,0.904893,0.898879,0.914608,0.96517,0
0.942153,0.999991,0.980418,0.922369,0.941098,0.944079,0.947018,0.943743,0.875779,0.971093,0
0.715929,0.969193,0.923219,0.857533,0.896921,0.726472,0.740154,0.723998,0.760584,0.943386,0
0.854014,0.969193,0.932562,0.896165,0.926373,0.859515,0.866627,0.85833,0.821794,0.957087,0
0.573684,0.969198,0.8924,0.710162,0.779129,0.588877,0.609703,0.58556,0.546345,0.897923,0
-0.340511,0.989725,0.95816,0.933872,0.97055,-0.294173,-0.234941,-0.30816,0.845677,0.957087,0
0.251805,0.928134,0.823956,0.749359,0.852755,0.279513,0.3147,0.272568,0.482406,0.873748,0
0.836773,0.958927,0.929395,0.934859,0.955823,0.843173,0.850968,0.841666,0.883545,0.971093,0
0.837844,0.958929,0.915052,0.851774,0.882199,0.843848,0.85189,0.842707,0.777091,0.950198,0
0.842236,0.969193,0.927861,0.851774,0.882197,0.847969,0.855811,0.846873,0.777091,0.950198,0
0.614068,0.948663,0.888376,0.856899,0.911649,0.628711,0.647045,0.625024,0.721396,0.916676,0
0.814619,0.989725,0.95816,0.871135,0.896922,0.82125,0.830347,0.81972,0.81442,0.943926,0
