'd(LOC,FANIN)','d(Qi,FANIN)','d(WMC,FANIN)','d( WMC,CBO)','d(Qi,CBO)','d(LOC, CBO)','d(LOC, Ce)','d(LOC, Ca)','d(WMC, Ce)','d(WMC, Ca)',#BugsBinary
0.885722,0.989655,0.984531,0.938081,0.942364,0.889311,0.894457,0.88932,0.926362,0.979012,0
0.186102,0.963814,0.911984,0.655367,0.761236,0.209969,0.246465,0.209729,0.186659,0.730599,1
0.935789,0.989753,0.979315,0.929877,0.942364,0.938136,0.939353,0.936383,0.835822,0.970487,1
0.830143,0.984486,0.969216,0.892613,0.917663,0.835421,0.8431,0.835545,0.774091,0.975814,0
0.93416,0.999994,0.989237,0.921139,0.942364,0.936142,0.939135,0.936211,0.812142,0.970391,1
0.655355,0.984838,0.973629,0.879239,0.884406,0.681235,0.675163,0.697023,0.746464,0.966664,1
0.88592,0.993542,0.978522,0.935912,0.971735,0.890903,0.895564,0.886009,0.798654,0.975378,1
0.999439,0.994824,0.992261,0.958232,0.958831,0.999474,0.999528,0.999445,0.972912,0.965192,0
0.475249,0.974387,0.931027,0.839629,0.904225,0.517154,0.502679,0.488389,0.527447,0.923614,1
0.923167,0.979317,0.963036,0.892613,0.917665,0.925593,0.929143,0.925771,0.774091,0.975814,0
0.535101,0.964645,0.931442,0.826733,0.888163,0.545561,0.559434,0.55227,0.438037,0.916967,1
0.914569,0.994829,0.978661,0.89447,0.92591,0.917152,0.921071,0.917237,0.751073,0.951551,0
0.929739,0.997069,0.98924,0.89958,0.921606,0.933894,0.947234,0.948449,0.86963,0.985843,1
0.78472,0.962294,0.924014,0.815338,0.87159,0.776088,0.79827,0.776036,0.564303,0.847643,1
0.504544,0.867836,0.718666,0.685701,0.814973,0.584089,0.575445,0.554212,0.257851,0.77309,1
0.105595,0.839752,0.741846,0.538384,0.695364,0.133047,0.173311,0.132717,-0.112016,0.601194,0
0.943198,0.99349,0.984977,0.904536,0.928557,0.947546,0.942542,0.942717,0.861113,0.989261,1
0.966049,1,0.99685,0.938081,0.942381,0.967032,0.968612,0.967122,0.920226,0.987729,0
0.994575,0.968978,0.953693,0.890936,0.909429,0.994823,0.99525,0.994791,0.872523,0.895069,0
0.576318,0.980323,0.948925,0.875564,0.956445,0.614707,0.6153,0.634674,0.581092,0.925765,1
0.91714,0.994824,0.987592,0.964724,0.975299,0.919817,0.923466,0.919759,0.905596,0.980699,0
0.944913,0.994824,0.983059,0.937957,0.958831,0.946661,0.949128,0.946681,0.83145,0.970391,0
